GENESIS-Tabelle: Temporär
Bevölkerung: Bundesländer, Stichtag, Geschlecht, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Baden-Württemberg;Baden-Württemberg;Bayern;Bayern;Berlin;Berlin;Brandenburg;Brandenburg;Bremen;Bremen;Hamburg;Hamburg;Hessen;Hessen;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern
;;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt;männlich;Insgesamt
31.12.2006;72-Jährige;45917;98649;52182;115152;14639;32641;13373;29322;2957;6770;6753;15632;27027;58080;8786;19777
31.12.2006;73-Jährige;38016;82375;43268;96193;10245;23345;9973;22421;2266;5145;5215;12031;21183;46186;6857;15757
31.12.2006;74-Jährige;36270;79920;41218;93899;9288;21401;9570;21728;2072;5145;4859;11442;20005;44858;6725;15595
31.12.2006;75-Jährige;35574;79528;40629;93989;9336;21708;9290;21272;2046;5052;4843;11734;19934;44866;6292;14844
31.12.2006;76-Jährige;35482;81051;40123;94074;9333;22253;9042;21521;2107;5225;5041;12380;20127;46700;5983;14642
31.12.2006;77-Jährige;32606;76197;37854;90253;8354;20819;7882;19506;2077;5120;4724;11854;19226;44737;5250;13214
31.12.2006;78-Jährige;30607;73550;35885;86510;7625;19520;6921;17977;2062;5170;4457;11635;18692;43513;4551;12149
31.12.2006;79-Jährige;26072;66154;31538;80037;6295;17221;5490;15294;1689;4566;3902;10552;15893;39596;3500;10394
31.12.2006;80-Jährige;23357;62753;27610;75915;5456;16603;4541;14046;1538;4423;3526;10195;14494;38225;2856;9203
31.12.2006;81-Jährige;20658;59622;24345;71782;4815;15564;3887;12778;1349;4148;3241;9914;12982;36176;2462;8469
31.12.2006;82-Jährige;16559;52153;19564;63559;3660;13269;3072;10908;1101;3629;2669;8894;10487;32262;1947;7224
31.12.2006;83-Jährige;14779;48911;17653;59466;2878;11179;2597;9615;1045;3545;2423;7987;9108;29618;1667;6398
31.12.2006;84-Jährige;13638;45821;16671;56691;2903;11648;2352;9431;1036;3401;2384;7865;8602;27856;1451;5928
31.12.2006;85-Jährige;12495;44155;15316;53579;2846;11833;2278;9120;941;3421;2109;7627;7711;26421;1304;5754
31.12.2006;86-Jährige;10565;39180;12726;46543;2751;11327;1886;7950;783;2965;1949;7157;6720;23587;1100;4922
31.12.2006;87-Jährige;7130;26641;8698;31789;1779;7953;1158;5190;604;2134;1264;4919;4120;15434;732;3200
31.12.2006;88-Jährige;3901;15138;4818;18072;949;4567;576;2757;359;1242;765;2769;2345;8786;378;1726
31.12.2006;89-Jährige;3074;12055;3831;14959;795;3727;469;2275;267;987;579;2259;1904;7268;277;1435
31.12.2006;90 Jahre und mehr;18557;75469;19169;75103;5625;27459;2657;15163;1538;5886;3534;14635;11717;44160;1609;8888
31.12.2006;Insgesamt;5273842;10738753;6118977;12492658;1665753;3404037;1261650;2547772;322303;663979;856132;1754182;2973004;6075359;839553;1693754
31.12.2007;unter 1 Jahr;47544;93149;54955;107605;16102;31086;9574;18686;2813;5523;8589;16594;27044;52518;6541;12779
31.12.2007;1-Jährige;47536;92808;54661;106382;14999;29400;9490;18327;2819;5390;8250;15885;26227;51458;6448;12599
31.12.2007;2-Jährige;48755;95144;56071;109158;14619;28383;9436;18524;2826;5309;7936;15592;27225;53219;6196;12265
31.12.2007;3-Jährige;50198;97656;56988;111759;14643;28478;9850;19047;2697;5219;7864;15371;27763;54134;6657;13001
31.12.2007;4-Jährige;50923;98514;57843;113147;13969;27277;9960;19261;2690;5294;7641;14915;27535;53868;6509;12731
31.12.2007;5-Jährige;51915;100807;58938;115154;13931;27069;9824;19085;2714;5216;7565;14763;28249;54958;6399;12400
31.12.2007;6-Jährige;52893;103139;60549;117476;13485;26480;9854;19172;2772;5443;7366;14552;28796;56058;6533;12718
31.12.2007;7-Jährige;55347;108456;62849;123080;13829;27129;10255;20131;2945;5720;7582;14599;29613;58443;6642;12880
31.12.2007;8-Jährige;57050;110340;64378;124692;13674;26770;10075;19781;2853;5624;7592;14633;30020;58433;6262;12232
31.12.2007;9-Jährige;58221;113417;66002;128535;13425;26244;9908;19210;3013;5837;7475;14802;30960;60247;6072;11961
31.12.2007;10-Jährige;60587;118119;67692;131906;13723;26612;9633;18816;3132;5997;7710;15085;32020;62260;6175;11919
31.12.2007;11-Jährige;59598;116301;67451;131102;13197;25854;9237;17762;3122;5948;7733;15117;31680;61656;5780;11144
31.12.2007;12-Jährige;58941;114584;66055;128697;12762;24997;8419;16284;2990;5905;7400;14261;30684;59772;5131;10025
31.12.2007;13-Jährige;59528;115770;67575;131372;13002;25038;8021;15591;2974;5783;7598;14647;31049;60768;4847;9362
31.12.2007;14-Jährige;61639;120057;70999;138240;12939;25318;7948;15444;3065;5969;7441;14634;31967;62564;5196;9924
