GENESIS-Tabelle: Temporär
Bevölkerung: Bundesländer, Stichtag, Geschlecht, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Niedersachsen;Niedersachsen;Nordrhein-Westfalen;Nordrhein-Westfalen;Rheinland-Pfalz;Rheinland-Pfalz;Saarland;Saarland;Sachsen;Sachsen;Sachsen-Anhalt;Sachsen-Anhalt;Schleswig-Holstein;Schleswig-Holstein;Thüringen;Thüringen
;;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt
31.12.2002;unter 1 Jahr;35697;73095;79430;163265;16696;34921;3845;7878;15520;31463;8483;17551;12278;25063;8285;16949
31.12.2002;1-Jährige;37457;76345;81990;168335;16656;36458;4028;8223;15378;31779;8671;17889;12854;26147;8449;17292
31.12.2002;2-Jährige;39188;80836;86169;176581;17494;38794;4277;8703;16055;32827;8831;18269;13715;27862;8515;17379
31.12.2002;3-Jährige;39709;81831;87096;178391;19111;39112;4476;9029;15010;30880;8418;17566;13949;28575;8057;16728
31.12.2002;4-Jährige;41315;84984;89622;184248;19994;40860;4476;9201;14430;29531;8338;16916;14191;29110;8069;16476
31.12.2002;5-Jährige;43370;88746;93725;192448;20822;42766;4901;9958;13969;28499;8026;16586;14729;30553;8007;16419
31.12.2002;6-Jährige;42119;86805;92888;190485;20439;42308;4960;10083;13093;26798;7682;15727;14726;30339;7406;15056
31.12.2002;7-Jährige;41397;84656;90626;185733;20289;41364;4825;9821;11784;24046;6954;14394;14179;29122;6602;13790
31.12.2002;8-Jährige;42269;86535;92612;190290;20736;42563;5037;10212;11224;23104;6890;14165;14286;29535;6318;12867
31.12.2002;9-Jährige;43902;90488;97153;199034;21776;44970;5236;10863;11555;23828;7127;14508;15045;30813;6613;13566
31.12.2002;10-Jährige;44620;91317;99250;203996;22736;46037;5532;11251;12421;25535;7867;16210;15347;31352;7327;14849
31.12.2002;11-Jährige;45186;92819;101844;208587;23066;47179;5549;11603;15022;31045;9235;19058;15519;32015;8582;17504
31.12.2002;12-Jährige;46388;95592;104257;214308;23716;48855;5882;12135;23453;48103;14517;30047;15976;32959;13537;27675
31.12.2002;13-Jährige;44827;92395;101722;208196;23172;47558;5711;11728;24993;51672;15488;31995;15583;31972;14329;29318
31.12.2002;14-Jährige;45608;94188;103384;211871;23846;48917;5793;11890;26668;54960;16747;34410;15634;32363;15753;32057
31.12.2002;15-Jährige;44036;90904;99908;205775;23203;47337;5683;11749;27968;57673;17448;35819;14804;30753;16185;33365
31.12.2002;16-Jährige;43224;89378;98271;201413;22553;46376;5699;11705;27671;56705;17125;35234;14441;29499;16021;33103
31.12.2002;17-Jährige;41868;85585;93695;191937;21357;44053;5322;11018;27785;57643;17002;35269;13765;27852;16085;33468
31.12.2002;18-Jährige;41059;84967;93317;191177;21754;44399;5352;11084;27751;57322;16920;35254;13452;27812;15899;33273
31.12.2002;19-Jährige;42241;86520;95517;194489;21696;44431;5487;11252;27541;57432;16667;35281;13969;28530;15727;33209
31.12.2002;20-Jährige;44026;89405;98729;201453;22594;46141;5787;11798;27722;58615;15925;34286;14799;29689;16076;34315
31.12.2002;21-Jährige;44440;90010;100426;202452;22889;46580;5828;12020;26894;57215;15188;33187;14973;30092;15682;33197
31.12.2002;22-Jährige;44880;90485;102764;206471;23236;46530;5872;12049;27284;58218;14914;32811;15235;30372;15428;33558
31.12.2002;23-Jährige;43137;87299;98570;197515;22072;44363;5733;11411;25764;55867;13711;30360;14485;28928;14366;31545
31.12.2002;24-Jährige;42659;86882;98459;197548;21797;43969;5572;11144;25682;55423;13656;29988;14523;29375;13600;29718
31.12.2002;25-Jährige;42734;86779;99204;199379;21425;43315;5521;11202;24649;53545;12947;28180;14417;29221;13048;28775
31.12.2002;26-Jährige;42926;87208;101173;202936;21245;43210;5235;10792;21823;46727;11415;24745;14784;29696;11591;25405
31.12.2002;27-Jährige;41915;85166;98992;199360;20775;42243;5194;10683;20442;44342;10607;23231;14303;29248;10508;23649
31.12.2002;28-Jährige;43320;87583;101656;203623;21297;43137;5351;10921;20019;43711;10842;23223;14491;29717;10813;24142
31.12.2002;29-Jährige;44427;89836;102981;207516;21814;44243;5383;10795;20323;44164;11189;24244;15065;30578;11260;24666
31.12.2002;30-Jährige;49190;99548;112895;228546;24141;48637;5897;11998;22364;48662;12982;27840;16795;34269;12311;27613
31.12.2002;31-Jährige;54383;109768;123899;250280;26530;53776;6634;13390;26496;56998;15617;33307;19052;38924;14421;31380
31.12.2002;32-Jährige;57415;116475;130036;265011;27824;56846;6747;13794;26967;57900;16033;33814;20125;41462;15147;32512
31.12.2002;33-Jährige;62279;126753;142017;289541;30220;61990;7693;15570;27467;58135;16777;34908;22377;46415;15478;32873
31.12.2002;34-Jährige;65071;132981;148737;303194;31795;65284;8023;16400;28110;59642;17150;36028;24137;49648;15890;33489
31.12.2002;35-Jährige;67273;136726;152168;310761;32668;66922;8344;17082;29326;61774;18137;37419;24750;51053;16519;34504
31.12.2002;36-Jährige;67954;139644;154922;316950;33397;69136;8576;17548;31549;65429;19065;39452;24612;51187;17730;37061
31.12.2002;37-Jährige;67350;139022;154781;317559;33820;69800;8912;17917;32775;68538;19885;41232;24361;50210;18485;38342
31.12.2002;38-Jährige;67841;139526;156739;321848;34348;71181;9191;18322;34571;71367;21099;43187;24397;50205;19555;40478
31.12.2002;39-Jährige;67416;138611;154748;317212;34748;71592;9216;18707;34740;72473;21706;44696;23979;48960;20117;41433
31.12.2002;40-Jährige;65728;134083;149310;305057;33963;69497;9032;18314;34272;71532;21708;44170;23282;47287;20012;41188
31.12.2002;41-Jährige;64959;132842;147820;300048;33963;69375;9055;18535;34778;71446;21598;44209;22664;45911;20631;42289
31.12.2002;42-Jährige;63025;128668;146276;296715;33741;68519;8977;17931;33196;68648;20978;42961;22032;44249;19792;40690
31.12.2002;43-Jährige;61081;124259;142140;287895;32435;66274;8848;18238;33280;68221;20718;42113;21259;42809;19717;40317
31.12.2002;44-Jährige;57744;117870;135975;275870;30761;62974;8664;17729;30942;63244;19447;39738;20027;40445;18365;37653
31.12.2002;45-Jährige;57336;116214;133778;271549;30547;62803;8376;17165;30893;63145;19495;39338;20054;39951;18401;37665
31.12.2002;46-Jährige;55246;112554;129887;263084;29804;60661;8163;16678;31405;64214;19859;39774;18876;37825;18801;38403
31.12.2002;47-Jährige;53091;108143;126580;254169;28907;58907;7888;16006;32627;66309;19968;40875;18441;37103;19064;38747
31.12.2002;48-Jährige;53041;106680;125847;250902;28713;58528;7961;16164;32657;66020;19663;40322;18496;36973;18827;38218
31.12.2002;49-Jährige;51169;103265;120838;239751;28070;56758;7809;15846;32951;66521;20075;40519;17702;35662;18683;38089
31.12.2002;50-Jährige;51846;104845;121076;239727;27803;56630;7654;15654;33347;67672;19929;40330;17907;35865;18435;37590
31.12.2002;51-Jährige;51209;103732;117257;232227;27237;55612;7511;15133;34527;69358;19250;38605;17939;36022;18462;37605
31.12.2002;52-Jährige;51681;105090;118530;235650;27734;56698;7691;15627;33124;66556;18909;38120;18201;36526;17791;35804
31.12.2002;53-Jährige;50916;103771;117461;234697;27293;55453;7759;15949;29070;58453;17115;34013;18226;36677;15654;31978
31.12.2002;54-Jährige;47555;96827;108895;217263;23584;48123;6918;14097;23501;46968;14512;28831;18107;36270;13762;27702
31.12.2002;55-Jährige;44277;89086;100831;201516;21190;43075;5674;11494;23902;46933;14365;28290;16979;33978;13171;26426
31.12.2002;56-Jährige;41958;84314;93584;186106;19113;38836;4755;9451;17814;35447;11635;23124;16059;32078;11218;22058
31.12.2002;57-Jährige;33272;67016;81216;159827;16475;32888;4405;8813;21644;42151;11942;23492;13692;26773;10541;20761
31.12.2002;58-Jährige;45309;89939;103996;205466;21600;43119;6064;11955;31357;61304;16847;33052;17891;35594;15366;30274
31.12.2002;59-Jährige;46378;93431;104714;207220;21530;43259;5961;11740;31305;60808;17516;34373;18518;37073;15467;30636
31.12.2002;60-Jährige;45461;91537;102800;203104;21263;42586;5939;11578;29399;56625;17665;34149;18080;36115;14842;28927
31.12.2002;61-Jährige;55952;111792;122222;240917;26990;53057;7607;14895;36906;70800;21542;42014;21747;43648;19215;37237
31.12.2002;62-Jährige;59137;117520;132595;260637;29643;58063;8118;15742;38102;73103;22359;43497;22136;44373;21020;40420
31.12.2002;63-Jährige;58410;115287;130657;255644;29066;57365;8423;16080;37667;71975;22018;42403;22271;44198;20478;39451
31.12.2002;64-Jährige;56038;110459;124772;242390;27402;53800;7809;15086;34478;65755;20241;38548;20982;41735;18079;34879
31.12.2002;65-Jährige;51802;102047;118723;228850;25877;50631;7947;14965;31989;60542;19087;36184;19403;38534;17022;32126
31.12.2002;66-Jährige;50695;98155;115605;221874;25742;49855;8101;15188;31940;59736;18859;35117;18650;36587;16825;31465
31.12.2002;67-Jährige;48443;93390;112779;215086;24729;47640;7221;13703;31648;59408;18613;34305;17837;34476;16495;30485
31.12.2002;68-Jährige;45015;85971;106701;202010;23015;44152;6410;12103;29750;55005;17482;32047;16179;31226;15351;28360
31.12.2002;69-Jährige;35964;67295;85049;159682;19058;36050;5477;10395;23479;42903;14256;25676;12395;23476;12217;22317
31.12.2002;70-Jährige;36628;67530;85122;158876;19028;35837;5727;10624;23299;42351;14120;25265;12244;22752;12393;22397
31.12.2002;71-Jährige;37292;68214;87476;161092;19783;36561;5918;10690;24653;43794;14376;25484;12561;22865;12679;22400
31.12.2002;72-Jährige;39592;71096;93278;170390;20835;38185;5867;10798;26728;46583;15355;26336;13005;23507;13645;23529
31.12.2002;73-Jährige;37977;67857;90428;162715;20528;36802;5817;10335;26403;45157;14793;24939;12824;22945;13129;22211
