GENESIS-Tabelle: Temporär
Bevölkerung: Bundesländer, Stichtag, Geschlecht, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Baden-Württemberg;Baden-Württemberg;Bayern;Bayern;Berlin;Berlin;Brandenburg;Brandenburg;Bremen;Bremen;Hamburg;Hamburg;Hessen;Hessen;Mecklenburg-Vorpommern;Mecklenburg-Vorpommern
;;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt;weiblich;Insgesamt
31.12.2006;70-Jährige;60814;115560;70685;131915;19966;36930;17774;33138;4302;8016;10192;18761;35105;66730;12211;21951
31.12.2006;71-Jährige;58126;109645;66955;123992;19594;35665;17458;32305;4126;7395;9990;18068;33556;63113;11664;21131
31.12.2006;72-Jährige;52732;98649;62970;115152;18002;32641;15949;29322;3813;6770;8879;15632;31053;58080;10991;19777
31.12.2006;73-Jährige;44359;82375;52925;96193;13100;23345;12448;22421;2879;5145;6816;12031;25003;46186;8900;15757
31.12.2006;74-Jährige;43650;79920;52681;93899;12113;21401;12158;21728;3073;5145;6583;11442;24853;44858;8870;15595
31.12.2006;75-Jährige;43954;79528;53360;93989;12372;21708;11982;21272;3006;5052;6891;11734;24932;44866;8552;14844
31.12.2006;76-Jährige;45569;81051;53951;94074;12920;22253;12479;21521;3118;5225;7339;12380;26573;46700;8659;14642
31.12.2006;77-Jährige;43591;76197;52399;90253;12465;20819;11624;19506;3043;5120;7130;11854;25511;44737;7964;13214
31.12.2006;78-Jährige;42943;73550;50625;86510;11895;19520;11056;17977;3108;5170;7178;11635;24821;43513;7598;12149
31.12.2006;79-Jährige;40082;66154;48499;80037;10926;17221;9804;15294;2877;4566;6650;10552;23703;39596;6894;10394
31.12.2006;80-Jährige;39396;62753;48305;75915;11147;16603;9505;14046;2885;4423;6669;10195;23731;38225;6347;9203
31.12.2006;81-Jährige;38964;59622;47437;71782;10749;15564;8891;12778;2799;4148;6673;9914;23194;36176;6007;8469
31.12.2006;82-Jährige;35594;52153;43995;63559;9609;13269;7836;10908;2528;3629;6225;8894;21775;32262;5277;7224
31.12.2006;83-Jährige;34132;48911;41813;59466;8301;11179;7018;9615;2500;3545;5564;7987;20510;29618;4731;6398
31.12.2006;84-Jährige;32183;45821;40020;56691;8745;11648;7079;9431;2365;3401;5481;7865;19254;27856;4477;5928
31.12.2006;85-Jährige;31660;44155;38263;53579;8987;11833;6842;9120;2480;3421;5518;7627;18710;26421;4450;5754
31.12.2006;86-Jährige;28615;39180;33817;46543;8576;11327;6064;7950;2182;2965;5208;7157;16867;23587;3822;4922
31.12.2006;87-Jährige;19511;26641;23091;31789;6174;7953;4032;5190;1530;2134;3655;4919;11314;15434;2468;3200
31.12.2006;88-Jährige;11237;15138;13254;18072;3618;4567;2181;2757;883;1242;2004;2769;6441;8786;1348;1726
31.12.2006;89-Jährige;8981;12055;11128;14959;2932;3727;1806;2275;720;987;1680;2259;5364;7268;1158;1435
31.12.2006;90 Jahre und mehr;56912;75469;55934;75103;21834;27459;12506;15163;4348;5886;11101;14635;32443;44160;7279;8888
31.12.2006;Insgesamt;5464911;10738753;6373681;12492658;1738284;3404037;1286122;2547772;341676;663979;898050;1754182;3102355;6075359;854201;1693754
31.12.2007;unter 1 Jahr;45605;93149;52650;107605;14984;31086;9112;18686;2710;5523;8005;16594;25474;52518;6238;12779
31.12.2007;1-Jährige;45272;92808;51721;106382;14401;29400;8837;18327;2571;5390;7635;15885;25231;51458;6151;12599
31.12.2007;2-Jährige;46389;95144;53087;109158;13764;28383;9088;18524;2483;5309;7656;15592;25994;53219;6069;12265
31.12.2007;3-Jährige;47458;97656;54771;111759;13835;28478;9197;19047;2522;5219;7507;15371;26371;54134;6344;13001
31.12.2007;4-Jährige;47591;98514;55304;113147;13308;27277;9301;19261;2604;5294;7274;14915;26333;53868;6222;12731
31.12.2007;5-Jährige;48892;100807;56216;115154;13138;27069;9261;19085;2502;5216;7198;14763;26709;54958;6001;12400
31.12.2007;6-Jährige;50246;103139;56927;117476;12995;26480;9318;19172;2671;5443;7186;14552;27262;56058;6185;12718
31.12.2007;7-Jährige;53109;108456;60231;123080;13300;27129;9876;20131;2775;5720;7017;14599;28830;58443;6238;12880
31.12.2007;8-Jährige;53290;110340;60314;124692;13096;26770;9706;19781;2771;5624;7041;14633;28413;58433;5970;12232
31.12.2007;9-Jährige;55196;113417;62533;128535;12819;26244;9302;19210;2824;5837;7327;14802;29287;60247;5889;11961
31.12.2007;10-Jährige;57532;118119;64214;131906;12889;26612;9183;18816;2865;5997;7375;15085;30240;62260;5744;11919
31.12.2007;11-Jährige;56703;116301;63651;131102;12657;25854;8525;17762;2826;5948;7384;15117;29976;61656;5364;11144
31.12.2007;12-Jährige;55643;114584;62642;128697;12235;24997;7865;16284;2915;5905;6861;14261;29088;59772;4894;10025
31.12.2007;13-Jährige;56242;115770;63797;131372;12036;25038;7570;15591;2809;5783;7049;14647;29719;60768;4515;9362
31.12.2007;14-Jährige;58418;120057;67241;138240;12379;25318;7496;15444;2904;5969;7193;14634;30597;62564;4728;9924
31.12.2007;15-Jährige;58984;121680;68551;139783;12785;26562;8163;16925;2973;6193;7443;15162;31114;63485;5398;11137
31.12.2007;16-Jährige;60860;124645;68958;142401;13479;27729;10252;20612;3152;6477;7764;15861;31721;64770;6614;13467
31.12.2007;17-Jährige;62976;128968;72146;148014;16589;33955;15433;31854;3326;6840;8055;16711;32930;67435;10547;21651
31.12.2007;18-Jährige;61783;126187;70391;143789;17545;35578;16723;34326;3496;6957;8273;16735;32669;66497;11195;23430
31.12.2007;19-Jährige;64460;131188;72467;148110;19186;38609;16767;35416;3790;7540;9202;18373;33678;68416;11676;24625
31.12.2007;20-Jährige;62378;127174;71306;145384;20932;41146;16137;34419;4157;8001;9928;19184;33226;67128;11801;25255
31.12.2007;21-Jährige;63257;127952;73012;147851;21947;42932;15090;32231;4367;8481;10633;20762;33403;66678;11001;23496
31.12.2007;22-Jährige;61700;124579;71607;143674;22968;44578;14441;31842;4405;8548;11552;22003;32864;65833;10856;23403
31.12.2007;23-Jährige;62551;126128;72916;146128;24003;46854;13766;30061;4548;8752;12017;23191;33784;67365;10343;22350
31.12.2007;24-Jährige;64253;128319;74334;149324;25004;49045;13573;29569;4816;9374;12883;24991;34536;68584;10194;22191
31.12.2007;25-Jährige;66340;133025;77422;154671;26431;52276;13376;29594;4906;9611;14019;26976;36563;72169;10156;22015
31.12.2007;26-Jährige;67299;133915;78553;156470;27613;53938;13033;28467;4652;9486;15081;28391;36932;73161;9437;20715
31.12.2007;27-Jährige;68095;135943;78754;157258;27996;55505;13423;29130;4564;9335;15283;29512;37672;74553;9835;21271
31.12.2007;28-Jährige;64173;128242;75599;151138;26635;53266;13013;28005;4243;8638;14574;28637;36625;72050;9140;20190
31.12.2007;29-Jährige;62775;125662;74759;149628;25618;52160;13076;27747;4137;8487;14122;28435;36564;72184;9141;20064
31.12.2007;30-Jährige;63072;125775;74412;149330;24917;50837;12796;26953;4111;8290;13835;28222;36388;71551;8841;19382
31.12.2007;31-Jährige;63171;127305;73955;149064;24224;49401;11625;24730;4058;8354;13809;28496;36758;72738;7688;16730
31.12.2007;32-Jährige;62221;125002;73153;146860;23073;47631;11233;23619;3922;8026;13187;27686;35731;71304;7319;15869
31.12.2007;33-Jährige;64333;128317;74822;150341;22397;46273;11520;23996;3856;8018;12670;26857;36321;72581;7132;15520
31.12.2007;34-Jährige;64443;128939;74675;150694;22058;45370;11928;24741;3998;8106;12749;26188;36746;73519;7472;16047
31.12.2007;35-Jährige;70462;141608;81834;165339;22667;47206;13316;27966;4268;8634;13294;27784;40217;79921;8261;17511
31.12.2007;36-Jährige;75529;153252;88852;179844;24829;52071;15863;33189;4449;9188;13742;29045;43421;87591;9756;20723
31.12.2007;37-Jährige;78953;160127;92947;188748;25299;53090;16735;34575;4490;9573;13815;29399;45398;91985;10277;21531
31.12.2007;38-Jährige;84632;172553;99879;204065;26362;55453;17715;36378;4824;10020;14419;30772;48310;98501;10655;22417
31.12.2007;39-Jährige;89046;181669;104215;213287;27694;57839;18808;38369;5134;10755;15286;32913;50696;103697;11544;23945
31.12.2007;40-Jährige;90745;185752;106702;218466;28133;58524;20099;41291;5064;10779;15538;32942;51634;105100;12273;25297
31.12.2007;41-Jährige;92866;190316;108146;221217;29811;61535;21782;44332;5116;11098;15591;33025;52990;108192;13193;27331
31.12.2007;42-Jährige;92375;189937;106809;220451;30479;63798;22597;46705;5277;11013;15080;32089;52997;108518;14000;29083
31.12.2007;43-Jährige;93495;192892;108989;223376;31265;64856;23625;48707;5081;10764;15414;32549;53701;109779;14732;30612
31.12.2007;44-Jährige;92495;190385;108470;221164;31007;64336;24649;50667;5112;10392;14711;31074;53350;108935;15337;31908
31.12.2007;45-Jährige;89720;184795;105339;214567;29651;61341;24372;50351;5113;10422;13873;28797;51047;104465;15414;31848
31.12.2007;46-Jährige;89196;181826;103999;211570;28094;58126;24239;49835;4969;10034;13395;27430;50274;101662;15572;32261
31.12.2007;47-Jährige;86753;176467;100550;203902;26722;55518;23471;48145;4902;9865;12970;27269;48896;99277;15321;31682
31.12.2007;48-Jährige;82740;168730;96574;196868;25708;53053;22766;47077;4857;9672;12347;25160;47043;95780;15019;30900
31.12.2007;49-Jährige;79036;161267;92487;188023;23764;48644;20935;43330;4750;9408;11879;24019;45065;91669;14160;29284
31.12.2007;50-Jährige;76764;156720;90069;182726;22856;46811;20334;42205;4719;9295;11501;23062;44117;89639;13766;28538
31.12.2007;51-Jährige;75743;153661;86930;176302;22667;45997;20356;41977;4602;9074;10955;21895;43079;86787;14064;28730
31.12.2007;52-Jährige;72287;145760;83061;167180;22652;45600;20625;42529;4576;8954;10557;21150;41557;83471;14141;28887
31.12.2007;53-Jährige;71139;141336;82134;163983;22501;44796;20586;41844;4425;8676;10277;20337;41143;81955;14025;28787
31.12.2007;54-Jährige;68954;136016;79612;158120;22391;44355;20353;41329;4311;8382;9883;19442;39800;79028;13851;28184
31.12.2007;55-Jährige;68993;136820;80674;159439;22459;43686;19959;40318;4322;8411;10136;19834;40397;79791;13616;27443
31.12.2007;56-Jährige;67001;132712;78221;154764;22895;44316;19192;39244;4307;8430;10071;19446;39889;78659;13079;26495
31.12.2007;57-Jährige;68183;134046;79479;157447;24188;46482;18336;37032;4415;8573;10661;20466;41025;80962;12122;24602
31.12.2007;58-Jährige;66182;131536;77648;153788;22246;43394;15577;31356;4401;8645;10426;20296;40561;80542;10591;21281
31.12.2007;59-Jährige;61225;122718;74070;147418;20334;39991;13493;27055;4032;8038;10203;19982;37969;76077;9223;18571
31.12.2007;60-Jährige;57266;114477;72823;144735;19156;37398;13182;26078;3969;7729;9611;19014;35993;71336;8700;17340
31.12.2007;61-Jährige;50384;100361;65050;128281;14649;29549;8935;17661;3845;7611;8991;17778;30907;61309;5692;11467
31.12.2007;62-Jährige;44139;87270;52737;104154;16913;33091;10854;20871;3182;6242;8209;16008;26084;51525;6381;12384
31.12.2007;63-Jährige;56749;112450;67744;134119;22059;43277;16191;31346;3933;7779;10201;19887;34602;68494;9582;18589
31.12.2007;64-Jährige;57993;113580;67940;134304;23181;45140;17303;33702;4031;8080;10165;19927;34088;67827;10592;20388
31.12.2007;65-Jährige;56670;111897;66494;130862;22076;43044;17003;32607;4127;7988;10022;19607;32646;64531;10414;19860
31.12.2007;66-Jährige;68904;133640;81595;158497;25558;49434;21197;40828;4615;8957;11314;22095;39264;77286;13378;25523
31.12.2007;67-Jährige;72353;139711;87541;168663;24716;47394;21478;40931;4753;9316;11829;22575;42495;82425;13811;25962
31.12.2007;68-Jährige;71302;137232;86094;165063;23145;43893;21111;39864;4773;8971;11407;21376;41265;79618;14185;26109
31.12.2007;69-Jährige;67119;127751;78424;149210;21615;40618;19631;36708;4644;8678;10907;20349;37980;72834;13126;24414
31.12.2007;70-Jährige;62081;118191;72026;135859;20830;38123;17933;33604;4411;8141;10060;19031;35630;67703;12138;22251
31.12.2007;71-Jährige;60130;113577;69831;129578;19676;36148;17527;32506;4241;7833;10019;18342;34571;65348;12070;21542
31.12.2007;72-Jährige;57329;107543;66017;121481;19259;34827;17172;31584;4058;7225;9826;17642;33075;61745;11489;20660
31.12.2007;73-Jährige;51903;96496;62023;112654;17745;31891;15676;28577;3754;6608;8697;15221;30552;56718;10791;19265
31.12.2007;74-Jährige;43556;80356;52070;93948;12848;22706;12222;21812;2807;4998;6675;11716;24491;44880;8709;15325
31.12.2007;75-Jährige;42751;77705;51699;91430;11845;20753;11899;21098;3009;5003;6439;11102;24271;43524;8646;15063
31.12.2007;76-Jährige;42978;77158;52171;91168;12040;20932;11639;20490;2912;4880;6723;11342;24336;43474;8317;14298
31.12.2007;77-Jährige;44466;78415;52586;90922;12554;21423;12141;20740;3030;5034;7102;11895;25889;45063;8387;14062
31.12.2007;78-Jährige;42354;73464;50867;86847;12085;20017;11310;18779;2949;4911;6868;11313;24703;42889;7667;12602
31.12.2007;79-Jährige;41541;70520;48840;82673;11435;18602;10656;17172;2973;4922;6892;11092;23884;41492;7307;11547
31.12.2007;80-Jährige;38592;63152;46753;76335;10451;16332;9382;14522;2760;4338;6349;9977;22732;37643;6609;9849
31.12.2007;81-Jährige;37746;59546;46183;71869;10627;15719;9080;13302;2747;4164;6340;9630;22613;36041;6015;8652
31.12.2007;82-Jährige;37043;56197;44969;67393;10147;14603;8418;11997;2628;3886;6281;9241;21889;33819;5657;7919
31.12.2007;83-Jährige;33510;48757;41428;59335;9018;12371;7388;10179;2390;3403;5848;8287;20523;30151;4928;6687
31.12.2007;84-Jährige;31855;45297;39004;55023;7749;10331;6569;8919;2325;3270;5169;7318;19102;27240;4410;5910
31.12.2007;85-Jährige;29739;42040;36882;51797;8052;10671;6532;8616;2172;3105;5000;7155;17772;25495;4103;5401
31.12.2007;86-Jährige;29009;40111;34742;48249;8254;10800;6213;8233;2256;3102;5021;6888;16999;23729;4012;5136
31.12.2007;87-Jährige;25794;34928;30257;41274;7727;10147;5416;7011;1973;2648;4679;6364;15095;20859;3436;4373
31.12.2007;88-Jährige;17311;23446;20430;27881;5484;7042;3543;4512;1374;1891;3261;4348;9946;13440;2155;2783
31.12.2007;89-Jährige;9740;13062;11511;15555;3162;3966;1900;2385;757;1053;1767;2425;5628;7609;1141;1458
31.12.2007;90 Jahre und mehr;53435;71318;52423;70902;20063;25415;11466;13939;4035;5530;10287;13684;30559;42168;6759;8264
31.12.2007;Insgesamt;5466966;10749755;6383935;12520332;1744029;3416255;1279755;2535737;341178;663082;904770;1770629;3099909;6072555;846937;1679682
31.12.2008;unter 1 Jahr;45159;92356;51967;106898;15419;31879;9308;18959;2685;5469;8127;16625;25193;51704;6443;13086
31.12.2008;1-Jährige;45871;93724;53051;108288;14921;30940;9277;19031;2677;5478;7979;16517;25624;52868;6251;12816
31.12.2008;2-Jährige;45407;93039;51883;106635;14320;29330;8968;18532;2571;5353;7591;15696;25241;51445;6095;12518
31.12.2008;3-Jährige;46418;95167;53125;109218;13706;28289;9189;18715;2474;5264;7592;15453;25946;53144;6039;12176
31.12.2008;4-Jährige;47389;97672;54814;111729;13773;28306;9315;19257;2500;5189;7439;15214;26336;54054;6335;12941
31.12.2008;5-Jährige;47587;98514;55337;113198;13201;27049;9338;19371;2578;5238;7246;14809;26248;53682;6189;12654
31.12.2008;6-Jährige;48811;100600;56028;114798;12979;26755;9357;19272;2474;5150;7151;14605;26601;54764;5995;12350
31.12.2008;7-Jährige;50254;103093;56878;117412;12950;26388;9327;19163;2638;5375;7110;14411;27212;55903;6166;12666
31.12.2008;8-Jährige;53146;108491;60169;122969;13227;27021;9954;20260;2754;5691;6991;14529;28841;58427;6223;12846
31.12.2008;9-Jährige;53358;110441;60260;124512;13041;26675;9731;19825;2770;5601;7015;14551;28377;58360;5960;12192
31.12.2008;10-Jährige;55219;113462;62359;128288;12801;26153;9337;19238;2806;5806;7285;14774;29218;60109;5853;11924
31.12.2008;11-Jährige;57615;118181;64239;131976;12826;26530;9203;18838;2871;6005;7371;15050;30222;62228;5731;11857
31.12.2008;12-Jährige;56784;116386;63702;131148;12637;25830;8550;17817;2794;5919;7339;15036;29929;61587;5354;11120
31.12.2008;13-Jährige;55628;114624;62682;128816;12256;24976;7846;16283;2918;5916;6833;14187;29081;59780;4893;10017
31.12.2008;14-Jährige;56260;115870;63799;131468;12035;25028;7596;15645;2794;5781;7021;14587;29734;60748;4512;9324
31.12.2008;15-Jährige;58494;120257;67219;138238;12403;25392;7535;15493;2917;6016;7160;14553;30601;62543;4706;9889
31.12.2008;16-Jährige;59132;121992;68641;139937;12888;26737;8179;16956;3003;6250;7506;15226;31119;63518;5367;11089
31.12.2008;17-Jährige;60928;124793;69082;142580;13612;27957;10216;20561;3192;6542;7807;15931;31694;64755;6546;13363
31.12.2008;18-Jährige;63521;129985;72503;148686;17035;34615;15254;31541;3389;6954;8350;17173;33203;67832;10264;21212
31.12.2008;19-Jährige;62923;128131;71578;145836;18815;37568;15931;33207;3701;7339;9027;17845;33281;67470;10639;22603
31.12.2008;20-Jährige;65540;133189;74139;151111;21092;41705;15564;33506;4229;8276;10321;20164;34533;69665;11045;23575
31.12.2008;21-Jährige;62801;128313;72550;147883;22616;44181;15183;32623;4483;8736;10908;21006;33995;68251;11276;24252
31.12.2008;22-Jährige;63776;129019;73921;149733;23580;45776;14305;30817;4510;8887;11464;22224;33935;67853;10615;22772
31.12.2008;23-Jährige;62142;125686;72501;145694;24576;47439;13851;30546;4455;8841;12305;23434;33295;66793;10456;22577
31.12.2008;24-Jährige;62874;127139;73655;147727;25244;49217;13305;28968;4611;8964;12707;24413;34176;68241;9968;21555
31.12.2008;25-Jährige;64480;128990;74867;150475;26266;51451;13095;28514;4797;9397;13496;26068;34956;69508;9819;21401
31.12.2008;26-Jährige;66473;133527;78027;155787;27412;54256;13050;28740;4858;9579;14477;27899;36818;72946;9858;21253
31.12.2008;27-Jährige;67357;134199;78880;157415;28307;55510;12814;27791;4582;9394;15489;29350;37206;73990;9236;20213
31.12.2008;28-Jährige;67882;135797;79133;158039;28361;56564;13390;28747;4461;9165;15530;30141;37933;75169;9615;20769
31.12.2008;29-Jährige;64160;128292;76006;151793;26874;54020;13040;27803;4198;8572;14722;29007;36713;72328;9044;19825
31.12.2008;30-Jährige;62711;125668;74821;149830;25682;52491;13185;27688;4063;8332;14089;28555;36563;72280;9003;19735
31.12.2008;31-Jährige;63018;125706;74426;149455;24915;51049;12889;26987;4073;8169;13774;28182;36366;71596;8768;19134
31.12.2008;32-Jährige;63097;127151;74020;148947;24219;49524;11700;24775;4004;8258;13842;28399;36663;72608;7627;16553
31.12.2008;33-Jährige;62119;124670;73207;146830;22962;47528;11337;23771;3864;7894;13042;27354;35698;71186;7274;15707
31.12.2008;34-Jährige;64127;128021;74941;150273;22268;46125;11658;24137;3769;7893;12565;26591;36256;72336;7111;15442
31.12.2008;35-Jährige;64353;128644;74676;150559;21921;45120;12014;24839;3914;7948;12585;25869;36669;73289;7450;15972
31.12.2008;36-Jährige;70357;141276;81892;165135;22565;46956;13360;28030;4214;8547;13081;27266;40074;79600;8230;17370
31.12.2008;37-Jährige;75418;153051;88737;179458;24634;51766;15957;33338;4414;9091;13607;28668;43332;87292;9734;20611
31.12.2008;38-Jährige;78969;159906;92921;188324;25116;52726;16828;34720;4460;9475;13720;29014;45240;91599;10230;21405
31.12.2008;39-Jährige;84503;172078;99808;203710;26205;55105;17776;36445;4810;9982;14278;30447;48217;98255;10606;22318
31.12.2008;40-Jährige;88948;181196;104092;212761;27538;57437;18869;38493;5128;10753;15159;32559;50588;103394;11497;23852
31.12.2008;41-Jährige;90698;185409;106619;217897;27969;58116;20150;41405;5038;10704;15367;32555;51534;104941;12227;25202
31.12.2008;42-Jährige;92811;189837;108080;220848;29665;61112;21796;44392;5081;11030;15479;32740;52844;107760;13141;27195
31.12.2008;43-Jährige;92308;189528;106551;219743;30288;63354;22623;46695;5272;10967;14978;31753;52882;108238;13954;28962
31.12.2008;44-Jährige;93386;192561;108825;222717;31114;64357;23604;48716;5062;10714;15353;32245;53515;109301;14668;30500
31.12.2008;45-Jährige;92396;189992;108405;220569;30881;63909;24643;50655;5097;10334;14587;30681;53188;108493;15289;31799
31.12.2008;46-Jährige;89649;184557;105195;213839;29506;60940;24355;50285;5112;10378;13773;28508;50856;104005;15348;31717
31.12.2008;47-Jährige;89076;181338;103882;211062;27989;57724;24193;49731;4961;10023;13286;27091;50159;101333;15524;32100
31.12.2008;48-Jährige;86563;175951;100430;203250;26578;55043;23465;48044;4880;9836;12835;26894;48797;98978;15268;31495
31.12.2008;49-Jährige;82603;168293;96492;196178;25594;52674;22713;46942;4854;9628;12247;24869;46844;95280;14983;30737
31.12.2008;50-Jährige;78859;160727;92316;187363;23623;48289;20927;43211;4750;9378;11774;23742;44915;91221;14092;29074
31.12.2008;51-Jährige;76676;156244;89834;181898;22701;46426;20347;42106;4725;9275;11361;22717;43973;89233;13716;28402
