"","Time","Sex","season","week","date","week_calender","season_calender","o104wk","Age","Cases","Population","PopSmooth"
"4274","2004-W40","Female","2004",10,2004-09-27,40,"2004",0,"A40-49",27,6508564,6508564
"4275","2004-W41","Female","2004",11,2004-10-04,41,"2004",0,"A40-49",32,6508564,6508564
"4276","2004-W42","Female","2004",12,2004-10-11,42,"2004",0,"A40-49",36,6508564,6508564
"4277","2004-W43","Female","2004",13,2004-10-18,43,"2004",0,"A40-49",41,6508564,6508564
"4278","2004-W44","Female","2004",14,2004-10-25,44,"2004",0,"A40-49",41,6508564,6508564
"4279","2004-W45","Female","2004",15,2004-11-01,45,"2004",0,"A40-49",42,6508564,6508564
"4280","2004-W46","Female","2004",16,2004-11-08,46,"2004",0,"A40-49",63,6508564,6508564
"4281","2004-W47","Female","2004",17,2004-11-15,47,"2004",0,"A40-49",67,6508564,6508564
"4282","2004-W48","Female","2004",18,2004-11-22,48,"2004",0,"A40-49",81,6508564,6508564
"4283","2004-W49","Female","2004",19,2004-11-29,49,"2004",0,"A40-49",81,6508564,6508564
"4284","2004-W50","Female","2004",20,2004-12-06,50,"2004",0,"A40-49",78,6508564,6508564
"4285","2004-W51","Female","2004",21,2004-12-13,51,"2004",0,"A40-49",83,6508564,6508564
"4286","2004-W52","Female","2004",22,2004-12-20,52,"2004",0,"A40-49",101,6508564,6508564
"4287","2005-W01","Female","2004",23,2005-01-03,1,"2005",0,"A40-49",108,6508564,6508564
"4288","2005-W02","Female","2004",24,2005-01-10,2,"2005",0,"A40-49",93,6508564,6508564
"4289","2005-W03","Female","2004",25,2005-01-17,3,"2005",0,"A40-49",89,6508564,6508564
"4290","2005-W04","Female","2004",26,2005-01-24,4,"2005",0,"A40-49",68,6508564,6508564
"4291","2005-W05","Female","2004",27,2005-01-31,5,"2005",0,"A40-49",64,6508564,6508564
"4292","2005-W06","Female","2004",28,2005-02-07,6,"2005",0,"A40-49",77,6508564,6508564
"4293","2005-W07","Female","2004",29,2005-02-14,7,"2005",0,"A40-49",53,6508564,6508564
"4294","2005-W08","Female","2004",30,2005-02-21,8,"2005",0,"A40-49",73,6508564,6508564
"4295","2005-W09","Female","2004",31,2005-02-28,9,"2005",0,"A40-49",62,6508564,6508564
"4296","2005-W10","Female","2004",32,2005-03-07,10,"2005",0,"A40-49",67,6508564,6508564
"4297","2005-W11","Female","2004",33,2005-03-14,11,"2005",0,"A40-49",60,6508564,6508564
"4298","2005-W12","Female","2004",34,2005-03-21,12,"2005",0,"A40-49",38,6508564,6508564
"4299","2005-W13","Female","2004",35,2005-03-28,13,"2005",0,"A40-49",30,6508564,6508564
"4300","2005-W14","Female","2004",36,2005-04-04,14,"2005",0,"A40-49",37,6508564,6508564
"4301","2005-W15","Female","2004",37,2005-04-11,15,"2005",0,"A40-49",44,6508564,6508564
"4302","2005-W16","Female","2004",38,2005-04-18,16,"2005",0,"A40-49",56,6508564,6508564
"4303","2005-W17","Female","2004",39,2005-04-25,17,"2005",0,"A40-49",46,6508564,6508564
"4304","2005-W18","Female","2004",40,2005-05-02,18,"2005",0,"A40-49",44,6508564,6508564
"4305","2005-W19","Female","2004",41,2005-05-09,19,"2005",0,"A40-49",48,6508564,6508564
"4306","2005-W20","Female","2004",42,2005-05-16,20,"2005",0,"A40-49",36,6508564,6508564
"4307","2005-W21","Female","2004",43,2005-05-23,21,"2005",0,"A40-49",46,6508564,6508564
"4308","2005-W22","Female","2004",44,2005-05-30,22,"2005",0,"A40-49",22,6508564,6508564
"4309","2005-W23","Female","2004",45,2005-06-06,23,"2005",0,"A40-49",20,6508564,6508564
"4310","2005-W24","Female","2004",46,2005-06-13,24,"2005",0,"A40-49",21,6508564,6508564
"4311","2005-W25","Female","2004",47,2005-06-20,25,"2005",0,"A40-49",21,6508564,6508564
"4312","2005-W26","Female","2004",48,2005-06-27,26,"2005",0,"A40-49",19,6508564,6508564
"4313","2005-W27","Female","2004",49,2005-07-04,27,"2005",0,"A40-49",8,6508564,6508564
"4314","2005-W28","Female","2004",50,2005-07-11,28,"2005",0,"A40-49",10,6508564,6508564
"4315","2005-W29","Female","2004",51,2005-07-18,29,"2005",0,"A40-49",9,6508564,6532174
"4316","2005-W30","Female","2004",52,2005-07-25,30,"2005",0,"A40-49",7,6508564,6555785
"4317","2005-W31","Female","2005",1,2005-08-01,31,"2005",0,"A40-49",6,6626618,6579396
"4318","2005-W32","Female","2005",2,2005-08-08,32,"2005",0,"A40-49",6,6626618,6603007
"4319","2005-W33","Female","2005",3,2005-08-15,33,"2005",0,"A40-49",7,6626618,6626618
"4320","2005-W34","Female","2005",4,2005-08-22,34,"2005",0,"A40-49",5,6626618,6626618
"4321","2005-W35","Female","2005",5,2005-08-29,35,"2005",0,"A40-49",6,6626618,6626618
"4322","2005-W36","Female","2005",6,2005-09-05,36,"2005",0,"A40-49",5,6626618,6626618
"4323","2005-W37","Female","2005",7,2005-09-12,37,"2005",0,"A40-49",10,6626618,6626618
"4324","2005-W38","Female","2005",8,2005-09-19,38,"2005",0,"A40-49",4,6626618,6626618
"4325","2005-W39","Female","2005",9,2005-09-26,39,"2005",0,"A40-49",4,6626618,6626618
"4326","2005-W40","Female","2005",10,2005-10-03,40,"2005",0,"A40-49",3,6626618,6626618
"4327","2005-W41","Female","2005",11,2005-10-10,41,"2005",0,"A40-49",5,6626618,6626618
"4328","2005-W42","Female","2005",12,2005-10-17,42,"2005",0,"A40-49",6,6626618,6626618
"4329","2005-W43","Female","2005",13,2005-10-24,43,"2005",0,"A40-49",6,6626618,6626618
"4330","2005-W44","Female","2005",14,2005-10-31,44,"2005",0,"A40-49",4,6626618,6626618
"4331","2005-W45","Female","2005",15,2005-11-07,45,"2005",0,"A40-49",8,6626618,6626618
"4332","2005-W46","Female","2005",16,2005-11-14,46,"2005",0,"A40-49",9,6626618,6626618
"4333","2005-W47","Female","2005",17,2005-11-21,47,"2005",0,"A40-49",8,6626618,6626618
"4334","2005-W48","Female","2005",18,2005-11-28,48,"2005",0,"A40-49",8,6626618,6626618
"4335","2005-W49","Female","2005",19,2005-12-05,49,"2005",0,"A40-49",12,6626618,6626618
"4336","2005-W50","Female","2005",20,2005-12-12,50,"2005",0,"A40-49",22,6626618,6626618
"4337","2005-W51","Female","2005",21,2005-12-19,51,"2005",0,"A40-49",19,6626618,6626618
"4338","2005-W52","Female","2005",22,2005-12-26,52,"2005",0,"A40-49",11,6626618,6626618
"4339","2006-W01","Female","2005",23,2006-01-02,1,"2006",0,"A40-49",11,6626618,6626618
"4340","2006-W02","Female","2005",24,2006-01-09,2,"2006",0,"A40-49",15,6626618,6626618
"4341","2006-W03","Female","2005",25,2006-01-16,3,"2006",0,"A40-49",21,6626618,6626618
"4342","2006-W04","Female","2005",26,2006-01-23,4,"2006",0,"A40-49",19,6626618,6626618
"4343","2006-W05","Female","2005",27,2006-01-30,5,"2006",0,"A40-49",25,6626618,6626618
"4344","2006-W06","Female","2005",28,2006-02-06,6,"2006",0,"A40-49",33,6626618,6626618
"4345","2006-W07","Female","2005",29,2006-02-13,7,"2006",0,"A40-49",22,6626618,6626618
"4346","2006-W08","Female","2005",30,2006-02-20,8,"2006",0,"A40-49",25,6626618,6626618
"4347","2006-W09","Female","2005",31,2006-02-27,9,"2006",0,"A40-49",23,6626618,6626618
"4348","2006-W10","Female","2005",32,2006-03-06,10,"2006",0,"A40-49",46,6626618,6626618
"4349","2006-W11","Female","2005",33,2006-03-13,11,"2006",0,"A40-49",42,6626618,6626618
"4350","2006-W12","Female","2005",34,2006-03-20,12,"2006",0,"A40-49",34,6626618,6626618
"4351","2006-W13","Female","2005",35,2006-03-27,13,"2006",0,"A40-49",29,6626618,6626618
"4352","2006-W14","Female","2005",36,2006-04-03,14,"2006",0,"A40-49",36,6626618,6626618
"4353","2006-W15","Female","2005",37,2006-04-10,15,"2006",0,"A40-49",24,6626618,6626618
"4354","2006-W16","Female","2005",38,2006-04-17,16,"2006",0,"A40-49",13,6626618,6626618
"4355","2006-W17","Female","2005",39,2006-04-24,17,"2006",0,"A40-49",21,6626618,6626618
"4356","2006-W18","Female","2005",40,2006-05-01,18,"2006",0,"A40-49",12,6626618,6626618
"4357","2006-W19","Female","2005",41,2006-05-08,19,"2006",0,"A40-49",20,6626618,6626618
"4358","2006-W20","Female","2005",42,2006-05-15,20,"2006",0,"A40-49",14,6626618,6626618
"4359","2006-W21","Female","2005",43,2006-05-22,21,"2006",0,"A40-49",14,6626618,6626618
"4360","2006-W22","Female","2005",44,2006-05-29,22,"2006",0,"A40-49",16,6626618,6626618
"4361","2006-W23","Female","2005",45,2006-06-05,23,"2006",0,"A40-49",8,6626618,6626618
"4362","2006-W24","Female","2005",46,2006-06-12,24,"2006",0,"A40-49",41,6626618,6626618
"4363","2006-W25","Female","2005",47,2006-06-19,25,"2006",0,"A40-49",13,6626618,6626618
"4364","2006-W26","Female","2005",48,2006-06-26,26,"2006",0,"A40-49",13,6626618,6626618
"4365","2006-W27","Female","2005",49,2006-07-03,27,"2006",0,"A40-49",15,6626618,6626618
"4366","2006-W28","Female","2005",50,2006-07-10,28,"2006",0,"A40-49",8,6626618,6626618
"4367","2006-W29","Female","2005",51,2006-07-17,29,"2006",0,"A40-49",10,6626618,6646205
"4368","2006-W30","Female","2005",52,2006-07-24,30,"2006",0,"A40-49",13,6626618,6665793
"4369","2006-W31","Female","2006",1,2006-07-31,31,"2006",0,"A40-49",9,6724556,6685380
"4370","2006-W32","Female","2006",2,2006-08-07,32,"2006",0,"A40-49",5,6724556,6704968
"4371","2006-W33","Female","2006",3,2006-08-14,33,"2006",0,"A40-49",17,6724556,6724556
"4372","2006-W34","Female","2006",4,2006-08-21,34,"2006",0,"A40-49",16,6724556,6724556
"4373","2006-W35","Female","2006",5,2006-08-28,35,"2006",0,"A40-49",4,6724556,6724556
"4374","2006-W36","Female","2006",6,2006-09-04,36,"2006",0,"A40-49",5,6724556,6724556
"4375","2006-W37","Female","2006",7,2006-09-11,37,"2006",0,"A40-49",9,6724556,6724556
"4376","2006-W38","Female","2006",8,2006-09-18,38,"2006",0,"A40-49",12,6724556,6724556
"4377","2006-W39","Female","2006",9,2006-09-25,39,"2006",0,"A40-49",15,6724556,6724556
"4378","2006-W40","Female","2006",10,2006-10-02,40,"2006",0,"A40-49",6,6724556,6724556
"4379","2006-W41","Female","2006",11,2006-10-09,41,"2006",0,"A40-49",7,6724556,6724556
"4380","2006-W42","Female","2006",12,2006-10-16,42,"2006",0,"A40-49",20,6724556,6724556
"4381","2006-W43","Female","2006",13,2006-10-23,43,"2006",0,"A40-49",18,6724556,6724556
"4382","2006-W44","Female","2006",14,2006-10-30,44,"2006",0,"A40-49",10,6724556,6724556
"4383","2006-W45","Female","2006",15,2006-11-06,45,"2006",0,"A40-49",21,6724556,6724556
"4384","2006-W46","Female","2006",16,2006-11-13,46,"2006",0,"A40-49",34,6724556,6724556
"4385","2006-W47","Female","2006",17,2006-11-20,47,"2006",0,"A40-49",34,6724556,6724556
"4386","2006-W48","Female","2006",18,2006-11-27,48,"2006",0,"A40-49",40,6724556,6724556
"4387","2006-W49","Female","2006",19,2006-12-04,49,"2006",0,"A40-49",48,6724556,6724556
"4388","2006-W50","Female","2006",20,2006-12-11,50,"2006",0,"A40-49",50,6724556,6724556
"4389","2006-W51","Female","2006",21,2006-12-18,51,"2006",0,"A40-49",62,6724556,6724556
"4390","2006-W52","Female","2006",22,2006-12-25,52,"2006",0,"A40-49",23,6724556,6724556
"4391","2007-W01","Female","2006",23,2007-01-01,1,"2007",0,"A40-49",63,6724556,6724556
"4392","2007-W02","Female","2006",24,2007-01-08,2,"2007",0,"A40-49",97,6724556,6724556
"4393","2007-W03","Female","2006",25,2007-01-15,3,"2007",0,"A40-49",63,6724556,6724556
"4394","2007-W04","Female","2006",26,2007-01-22,4,"2007",0,"A40-49",64,6724556,6724556
"4395","2007-W05","Female","2006",27,2007-01-29,5,"2007",0,"A40-49",85,6724556,6724556
"4396","2007-W06","Female","2006",28,2007-02-05,6,"2007",0,"A40-49",131,6724556,6724556
"4397","2007-W07","Female","2006",29,2007-02-12,7,"2007",0,"A40-49",121,6724556,6724556
"4398","2007-W08","Female","2006",30,2007-02-19,8,"2007",0,"A40-49",87,6724556,6724556
"4399","2007-W09","Female","2006",31,2007-02-26,9,"2007",0,"A40-49",100,6724556,6724556
"4400","2007-W10","Female","2006",32,2007-03-05,10,"2007",0,"A40-49",74,6724556,6724556
"4401","2007-W11","Female","2006",33,2007-03-12,11,"2007",0,"A40-49",81,6724556,6724556
"4402","2007-W12","Female","2006",34,2007-03-19,12,"2007",0,"A40-49",71,6724556,6724556
"4403","2007-W13","Female","2006",35,2007-03-26,13,"2007",0,"A40-49",61,6724556,6724556
"4404","2007-W14","Female","2006",36,2007-04-02,14,"2007",0,"A40-49",57,6724556,6724556
"4405","2007-W15","Female","2006",37,2007-04-09,15,"2007",0,"A40-49",39,6724556,6724556
"4406","2007-W16","Female","2006",38,2007-04-16,16,"2007",0,"A40-49",62,6724556,6724556
"4407","2007-W17","Female","2006",39,2007-04-23,17,"2007",0,"A40-49",57,6724556,6724556
"4408","2007-W18","Female","2006",40,2007-04-30,18,"2007",0,"A40-49",42,6724556,6724556
"4409","2007-W19","Female","2006",41,2007-05-07,19,"2007",0,"A40-49",67,6724556,6724556
